,x,Sinx
0,1.4452377623542123,0.9921278735802577
1,1.4779925156800644,0.9956968160996337
2,9.999726188473852,-0.5437913430429374
3,8.274681204831914,0.9128034595732287
4,7.245677753526114,0.82061849008892
5,1.9051083046358064,0.9446362865590295
6,6.578536695966245,0.2910760417111691
7,7.146488286513161,0.7599934125473897
8,5.558282436776394,-0.6630627380883354
9,8.948764216419379,0.4582397274983661
10,7.533086606797896,0.9489534922957201
11,9.153053594622403,0.2683929332176986
12,4.554525090314621,-0.9875653519787557
13,5.573883789659684,-0.6513039095730568
14,6.801142455326033,0.49510627625646475
15,3.1337524160008803,0.007840157266807165
16,1.9225888841325578,0.938756539970909
17,9.094232551149972,0.3245589607670079
18,4.933715896589001,-0.9756070178580338
19,3.8231116905961358,-0.6299734598376663
20,2.7751575073051282,0.358289530667643
21,3.3432617385741112,-0.20030486771336187
22,7.2873330411104735,0.8437047703937693
23,4.759952642299016,-0.9988690622669878
24,6.235591452525636,-0.04757588862058924
25,9.528788065823534,-0.10382267447826188
26,3.656668427529297,-0.49260079313014443
27,4.042762914158397,-0.784053818709483
28,0.8062127806580754,0.7216707045806675
29,2.994065839074608,0.14699226365892046
30,4.994761809984029,-0.9603969885395496
31,8.356317223738696,0.8764604279313593
32,7.62175212256733,0.9731556970261119
33,8.820452704415446,0.5682069687640514
34,1.1054780001187348,0.8936787753829258
35,6.077303528951625,-0.20443039531282642
36,0.8503479727123753,0.7515100157766569
37,5.769682879527157,-0.4912309708985713
38,9.465451084714857,-0.0406619105944601
39,9.919957418185932,-0.47518956053222877
40,7.492760498888171,0.9354659515676224
41,9.229628491924615,0.19391316885924
42,9.12117406218284,0.29896121591260894
43,4.011628747403456,-0.7643522107768713
44,8.36176470240219,0.8738246176355428
45,4.951785577065291,-0.9714812285672224
46,7.738283052621614,0.9933143820277022
47,6.055811500335581,-0.22541970428411295
48,4.145438651875919,-0.843542758040698
49,5.831643529241596,-0.436353306064291
50,6.143472632052314,-0.13925859520303546
51,7.475618344844977,0.9292704810062694
52,3.259399193271302,-0.11753423470490598
53,9.48182589887801,-0.05701699970249114
54,3.4296519130537417,-0.284091985024008
55,2.806584778439496,0.3287766072368389
56,4.271291559422243,-0.9042836836051081
57,7.45161142885358,0.9201354063176704
58,0.7696436938169482,0.6958793984336984
59,7.912676226707224,0.9982779668520778
60,0.8724172698552513,0.7658854222221597
61,3.5485071426103487,-0.3957776486520151
62,4.321664662005755,-0.9246334398040609
63,8.558067263807818,0.7622037760988811
64,7.946331517501994,0.9957387792835108
65,1.5430247615051895,0.999614394865115
66,2.0858381448910466,0.8702721246674336
67,7.462802975374437,0.9244603051574948
68,7.32062384927207,0.8611047376361742
69,1.3305463724939182,0.9712785297156037
70,1.717414494413817,0.9892707975097745
71,6.605211363474147,0.31648911806161983
72,2.223174593814601,0.794642253651106
73,1.6346265761377277,0.99796354120409
74,5.354175116088371,-0.801027806896575
75,5.899438540177386,-0.37439734774817807
76,1.163681496961314,0.918267059813124
77,3.2050574764821302,-0.06342222770778332
78,6.618358549971481,0.32893277721813463
79,0.15325624651077896,0.15265701690017944
80,5.489411658394998,-0.7130042732733455
81,0.4777254445173018,0.45976046358592304
82,3.3719908731206196,-0.22836523842374093
83,4.485428894281633,-0.9743549271206103
84,0.18175887343231056,0.18075975214030895
85,6.724436054181632,0.42707074703831965
86,3.6114043714934585,-0.45271841100629023
87,4.785048632967406,-0.9973614485859876
88,7.807195105379504,0.9989057100077064
89,4.289179699604389,-0.911775622605653
90,5.69147794535986,-0.55777892769399
91,7.976122607945436,0.9925500599277342
92,5.446209757281926,-0.7426210093027334
93,4.294483938130228,-0.9139411769033825
94,0.7600642741360897,0.6889680318958924
95,1.3723299584488269,0.9803701107253411
96,4.298486779960944,-0.915558390707928
97,0.8567709250050304,0.7557318460617614
98,1.117016179864715,0.8987964391734089
99,6.0851736400523215,-0.19672024076863664
100,3.9628925037925744,-0.7320319971760434
101,0.5349520413647879,0.5097997815330108
102,2.7157922032794204,0.4130498908108834
103,9.58051182172557,-0.15510512074191818
104,8.494958955425405,0.8015117229982236
105,2.6440138836857296,0.47729930608906074
106,5.925148046716967,-0.3504366342147723
107,8.47299353227202,0.8144521810873906
108,3.640140568599443,-0.478150709139651
109,9.895415602045576,-0.4534546940129467
110,3.9277128277243256,-0.7076171355232725
111,9.571325390170022,-0.14602344663404648
112,9.510294724218568,-0.08541256920870269
113,9.674059805405914,-0.2467080658630173
114,1.1413585769029233,0.9091999916427563
115,8.105295696064536,0.9685864811013349
116,5.450813004578222,-0.7395303026581239
117,9.012778550794138,0.4004422305362373
118,2.7096715769791677,0.41861622495872813
119,5.841271940604945,-0.4276698059245767
120,7.6476252200097425,0.978783962598851
121,9.18882095196529,0.2337735835306471
122,3.0895744511104875,0.05199474636798325
123,8.301909907447893,0.9013462989615697
124,2.363735946164116,0.7017541093321789
125,0.4926305217032889,0.47294525294754935
126,3.3500545867181106,-0.20695537691827823
127,6.311627129215886,0.02843798758322075
128,7.663362309150629,0.9818870817925271
129,9.902169027926334,-0.45946349642485695
130,0.539360806339555,0.513587644708918
131,2.855077931690626,0.2826107487192082
132,4.974554275721845,-0.9658310577885038
133,1.911301507038221,0.9425860741463296
134,0.9790530815522691,0.8299695433108658
135,9.331613769660029,0.09302947878610028
136,9.416740340263082,0.008037533963717158
137,9.188896662201502,0.23369997047465357
138,1.064116470796529,0.8743605131435469
139,5.691227625755317,-0.5579866728747819
140,3.482658136431348,-0.3344913915744648
141,1.5850660371263126,0.9998981894111416
142,5.8006522185307405,-0.46402452839809555
143,6.234024288078829,-0.04914121938750388
144,6.174342715243283,-0.1086278147621505
145,4.616977272800597,-0.9954517549712038
146,8.564057658861511,0.7583123182101692
147,3.6582697660414496,-0.4939937344352896
148,7.803726144825588,0.9987374586631215
149,5.817073943633158,-0.4494158850162138
150,0.09170718881927664,0.09157869676722905
151,6.369707442698719,0.08641422398166808
152,8.89218589097577,0.5077680965513688
153,8.431388122712104,0.8378811414258915
154,4.621031143172059,-0.9958297744809879
155,2.21559469083998,0.7992209739188509
156,6.770787716726666,0.46850906467814624
157,8.397620839351713,0.8558319593667205
158,7.3397068327878205,0.8706496791055487
159,5.994666712556537,-0.2845323642245648
160,9.643889919643883,-0.2173629000757093
161,3.078713255040099,0.06283797111608286
162,8.602468921373026,0.7327191548610511
163,8.641506227658587,0.7056015703804805
164,8.446811817956114,0.8293627492563529
165,5.844710177355416,-0.42455934156956876
166,2.6630049094191763,0.4605260517060761
167,0.4153529369539888,0.4035128836340477
168,0.5351058368728645,0.5099320847145938
169,0.5777866709203339,0.5461712288600472
170,5.91397921701128,-0.3608751342348843
171,2.6164280396574613,0.5013554422590546
172,8.13591317588907,0.9605198533458669
173,0.2301233000327063,0.22809757490027388
174,3.2642765871320565,-0.12237640531548497
175,6.526592499527104,0.24101077559976058
176,8.394508916040934,0.8574374674554543
177,8.05542238435484,0.9797793278342221
178,6.204275883928881,-0.07882755789653986
179,4.641847343544292,-0.9975129703062938
180,9.920955200704094,-0.4760672561664996
181,2.2979286930922402,0.7470836736617034
182,7.953591765241424,0.9950430115855687
183,3.3282349634502886,-0.18556057063046505
184,1.1139426393386487,0.8974448595838945
185,3.47049539469098,-0.3230047801529047
186,6.432371975634112,0.14863388442605255
187,9.850987309990396,-0.41342224394207877
188,5.877169715990517,-0.3949519893062599
189,3.279842328677055,-0.13780970204736492
190,0.444140218166561,0.42968167304118465
191,3.6047398790394602,-0.44676598287707103
192,1.2684930779377357,0.9546532991415895
193,8.86951231341028,0.5271690554152977
194,5.996361278204593,-0.28290743326850665
195,2.655697393342015,0.46700018682614725
196,7.933799156001759,0.9968162723780284
197,2.031692678756032,0.8956542038572419
198,0.5796090783188113,0.5476969035404027
199,4.9288978067099105,-0.9766533780418081
200,4.904996683040634,-0.9815084089653431
201,0.08668534238832848,0.08657681919042523
202,7.171375205993248,0.7759311756686218
203,1.3382645011853733,0.9730860756218153
204,9.588462563935748,-0.1629546576830778
205,2.231601353741145,0.7894983999791585
206,9.767032966786642,-0.33561215988338394
207,3.99223028895066,-0.7517010809758107
208,1.6800341392230744,0.9940394808957578
209,2.6056233243018054,0.5106746833528878
210,6.017342885236857,-0.26272219021767845
211,9.01952977456714,0.3942468567667942
212,5.469664622584082,-0.7267101870219448
213,3.368831191396625,-0.225287914773346
214,5.06260055827936,-0.9393001422261255
215,9.408728573791375,0.01604869797914569
216,9.127826671915036,0.29260629279507927
217,1.3395405481272227,0.9733793380437105
218,6.047791280354989,-0.2332261641650242
219,3.046824757333683,0.09462610891833569
220,8.692701234864161,0.6684157188426045
221,3.8390927517921005,-0.6423036458492203
222,6.522931451618453,0.23745603922403327
223,5.6794055100355925,-0.5677580336858894
224,1.0002789630557007,0.8416216764463903
225,2.382468636392905,0.6882862369907735
226,0.033110539134750816,0.03310448957597342
227,2.764593632946266,0.36813189996478735
228,7.965088815527006,0.993833944251004
229,0.6932416980986666,0.6390339800270711
230,5.180463402953986,-0.8924387023666811
231,7.994517139526966,0.9901411281232717
232,7.9451331154888845,0.9958485792753112
233,6.4010075143709155,0.11754979360614634
234,0.6129964362369433,0.5753209076668144
235,8.747852462811988,0.6263994070222478
236,2.383642310360891,0.6874343340024547
237,1.9335423394021534,0.9349259468052098
238,4.674388247218328,-0.9992780590225991
239,8.880192052232607,0.5180639451565267
240,1.8734185886066634,0.9545582740934441
241,5.180527088894981,-0.8924099674560263
242,8.267601490381923,0.9156719087620124
243,2.848061643088353,0.2893340046317929
244,6.529890451135555,0.2442101951649934
245,2.7539695253735044,0.3779889530058396
246,0.1759119664391573,0.17500610262297892
247,5.258427791320587,-0.8545882910996777
248,6.106950367374822,-0.1753240825201131
249,2.7500058503005684,0.38165558459906923
250,4.583585597565514,-0.9917163062150256
251,9.317059918805617,0.1075098508743592
252,5.991930271328779,-0.2871546300029191
253,9.971886713014827,-0.5202201881029381
254,2.5330519606536175,0.5716707324001216
255,3.0275047854715185,0.113840533731662
256,0.333236539872237,0.32710322961013494
257,7.92275331133051,0.9976361600741769
258,7.434061645886932,0.913121563083189
259,4.25058962470091,-0.8952522268413814
260,5.844891790768694,-0.42439490176376965
261,3.135277957418089,0.006314654204961402
262,7.6829800304362,0.985414818924421
263,0.31185911746653194,0.3068286082076424
264,9.028499758807868,0.3859876501562138
265,6.86277160988126,0.5476778475674208
266,6.944858186569234,0.6144375551677257
267,8.091569830931645,0.971908441178908
268,5.668438699871837,-0.5767515393423077
269,7.280558304175157,0.8400487071047537
270,2.74325317481678,0.38788836480216116
